bodyId,type,instance,class,somaSide
551264,KCab-s,KCab-s_L,Kenyon_Cell,L
551434,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
551436,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
551561,KCab-s,KCab-s_R,Kenyon_Cell,R
551700,KCab-s,KCab-s_L,Kenyon_Cell,L
552080,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
552118,KCg-m,KCg-m_L,Kenyon_Cell,L
552335,KCab-c,KCab-c_L,Kenyon_Cell,L
552553,KCab-p,KCab-p_R,Kenyon_Cell,R
552693,KCg-m,KCg-m_R,Kenyon_Cell,R
552867,KCg-m,KCg-m_R,Kenyon_Cell,R
553058,KCab-c,KCab-c_L,Kenyon_Cell,L
553483,KCg-d,KCg-d_L,Kenyon_Cell,L
553756,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
556005,KCg-d,KCg-d_L,Kenyon_Cell,L
556300,MBON25-like,MBON25-like(y1y2)_R,MBON,R
558665,MBON10,MBON10(B'1)_R,MBON,R
561474,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
562782,MBON16,MBON16(a'3ap)_R,MBON,R
562916,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
564952,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
566092,KCg-m,KCg-m_R,Kenyon_Cell,R
566095,KCg-m,KCg-m_R,Kenyon_Cell,R
566096,KCg-m,KCg-m_R,Kenyon_Cell,R
567586,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
567978,KCg-m,KCg-m_L,Kenyon_Cell,L
568673,KCab-m,KCab-m_L,Kenyon_Cell,L
569213,KCg-m,KCg-m_R,Kenyon_Cell,R
569417,KCab-s,KCab-s_R,Kenyon_Cell,R
569775,KCg-m,KCg-m_R,Kenyon_Cell,R
570453,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
570526,KCg-m,KCg-m_L,Kenyon_Cell,L
570566,KCab-m,KCab-m_L,Kenyon_Cell,L
570938,KCab-m,KCab-m_R,Kenyon_Cell,R
571903,KCab-p,KCab-p_L,Kenyon_Cell,L
575249,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
575260,KCab-c,KCab-c_R,Kenyon_Cell,R
575369,KCab-s,KCab-s_L,Kenyon_Cell,L
579717,KCg-m,KCg-m_R,Kenyon_Cell,R
579919,MBON10,MBON10(B'1)_R,MBON,R
579941,KCab-c,KCab-c_L,Kenyon_Cell,L
579942,KCab-m,KCab-m_L,Kenyon_Cell,L
580088,KCab-s,KCab-s_L,Kenyon_Cell,L
580215,KCg-m,KCg-m_L,Kenyon_Cell,L
580386,KCab-m,KCab-m_L,Kenyon_Cell,L
580421,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
580598,KCab-c,KCab-c_L,Kenyon_Cell,L
580622,KCg-m,KCg-m_L,Kenyon_Cell,L
580641,KCg-m,KCg-m_L,Kenyon_Cell,L
580809,KCab-m,KCab-m_L,Kenyon_Cell,L
581043,KCg-m,KCg-m_L,Kenyon_Cell,L
581228,KCab-c,KCab-c_L,Kenyon_Cell,L
581328,KCg-m,KCg-m_L,Kenyon_Cell,L
581393,KCab-m,KCab-m_L,Kenyon_Cell,L
583848,KCg-m,KCg-m_R,Kenyon_Cell,R
583851,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
583883,KCg-m,KCg-m_R,Kenyon_Cell,R
591438,KCg-m,KCg-m_R,Kenyon_Cell,R
901937,KCab-p,KCab-p_L,Kenyon_Cell,L
915829,KCab-m,KCab-m_L,Kenyon_Cell,L
915893,KCab-p,KCab-p_L,Kenyon_Cell,L
918516,KCab-s,KCab-s_R,Kenyon_Cell,R
919290,KCab-c,KCab-c_L,Kenyon_Cell,L
923406,KCab-s,KCab-s_R,Kenyon_Cell,R
945591,KCab-m,KCab-m_L,Kenyon_Cell,L
946152,KCab-s,KCab-s_R,Kenyon_Cell,R
953362,KCab-m,KCab-m_L,Kenyon_Cell,L
